date;hour;comed price;rto load forecast;comed load foecast;day 
20150812;6;21.343806;81958;10328;4
20150812;7;23.437432;87487;10994;4
20150812;8;23.856679;92302;12087;4
20150812;9;25.103739;96819;12991;4
20150812;10;28.300522;101229;13920;4
20150812;11;31.692612;105009;14677;4
20150812;12;31.227601;108061;15214;4
20150812;13;32.307868;110889;15590;4
20150812;14;35.994676;112875;15951;4
20150812;15;41.391141;114058;16111;4
20150812;16;44.500316;114795;16126;4
20150812;17;42.416475;114413;16025;4
20150812;18;32.08527;111951;15689;4
20150812;19;30.767311;108253;15021;4
20150812;20;31.633506;105675;14430;4
20150812;21;29.601584;103129;14257;4
20150812;22;23.959844;95881;13708;4
20150812;23;22.772604;87421;12598;4
20150813;0;21.938544;80168;11113;5
20150813;1;21.17154;75389;10283;5
20150813;2;19.535399;72361;9729;5
20150813;3;17.517629;70714;9363;5
20150813;4;19.058649;70919;9196;5
20150813;5;20.711616;74068;9317;5
20150813;6;23.190385;79325;10035;5
20150813;7;24.656522;84897;10693;5
20150813;8;26.11305;89986;11636;5
20150813;9;27.89265;94627;12453;5
20150813;10;32.217441;99106;13174;5
20150813;11;35.308908;102945;13842;5
20150813;12;38.365205;106199;14383;5
20150813;13;43.738491;109372;14795;5
20150813;14;43.12302;111818;15227;5
20150813;15;48.029769;113674;15469;5
20150813;16;53.185538;115147;15561;5
20150813;17;49.659419;115447;15501;5
20150813;18;41.012206;113469;15206;5
20150813;19;35.385239;109781;14601;5
20150813;20;35.27632;107004;14079;5
20150813;21;32.834838;104641;13960;5
20150813;22;25.10605;97264;13491;5
20150813;23;23.983846;88689;12458;5
20150814;0;22.240911;82688;11495;6
20150814;1;20.069152;77443;10642;6
20150814;2;17.127431;74026;10037;6
20150814;3;15.585072;72073;9645;6
20150814;4;15.987447;72036;9447;6
20150814;5;19.519922;74666;9550;6
20150814;6;22.539369;79391;10006;6
20150814;7;23.907233;85200;10858;6
20150814;8;24.410109;91311;11896;6
20150814;9;26.959318;97266;13006;6
20150814;10;32.043681;103307;13815;6
20150814;11;38.201918;108582;14691;6
20150814;12;38.680432;112930;15388;6
20150814;13;41.04449;116940;15969;6
20150814;14;48.000095;120083;16566;6
20150814;15;56.70366;122430;17014;6
20150814;16;65.568981;123801;17290;6
20150814;17;63.100222;123606;17387;6
20150814;18;43.292004;120639;17141;6
20150814;19;38.739012;115456;16529;6
20150814;20;38.355519;111203;15833;6
20150814;21;32.343424;108441;15545;6
20150814;22;26.593369;101561;14926;6
20150814;23;24.749385;93068;13735;6
20150815;0;22.814351;84969;12719;7
20150815;1;21.993122;79370;11752;7
20150815;2;19.082831;75573;11076;7
20150815;3;15.285352;73020;10595;7
20150815;4;15.229227;71784;10333;7
20150815;5;15.818147;71854;10546;7
20150815;6;16.472494;72491;11302;7
20150815;7;20.33011;76107;12023;7
20150815;8;23.679202;83233;12930;7
20150815;9;25.609636;90982;13683;7
20150815;10;28.086725;98293;14308;7
20150815;11;34.828913;104488;15435;7
20150815;12;36.279715;109407;16293;7
20150815;13;39.423815;113232;17027;7
20150815;14;42.273923;116153;17724;7
20150815;15;50.669259;118398;18179;7
20150815;16;58.40996;119841;18333;7
20150815;17;53.859757;119977;18283;7
20150815;18;40.320981;117737;17854;7
20150815;19;39.300958;113463;17038;7
20150815;20;36.959952;109698;16446;7
20150815;21;32.610833;107230;16026;7
20150815;22;25.872883;101190;15328;7
20150815;23;24.271258;93502;14167;7
20150816;0;22.82592;86922;12775;1
20150816;1;22.142972;81373;11715;1
20150816;2;20.33174;77371;10952;1
20150816;3;16.46192;74560;10398;1
20150816;4;13.971021;72915;9953;1
20150816;5;12.28791;72384;9842;1
20150816;6;11.93035;72025;9977;1
20150816;7;15.753387;74901;10240;1
20150816;8;22.90387;82177;11101;1
20150816;9;25.289115;90674;12117;1
20150816;10;26.58346;98885;13175;1
20150816;11;32.575961;106495;14356;1
20150816;12;37.727271;112930;15293;1
20150816;13;38.53327;117859;16119;1
20150816;14;44.906227;121642;16654;1
20150816;15;51.302412;124382;17012;1
20150816;16;57.894122;126395;17087;1
20150816;17;55.105497;127145;17076;1
20150816;18;44.458606;125365;16810;1
20150816;19;38.58228;121516;16380;1
20150816;20;38.296985;118132;15951;1
20150816;21;35.642639;115305;15757;1
20150816;22;27.370665;108118;15390;1
20150816;23;24.869251;99421;14452;1
20150817;0;23.021079;90674;12638;2
20150817;1;20.976364;85069;11658;2
20150817;2;19.998417;81411;11118;2
20150817;3;18.381751;79173;10625;2
20150817;4;18.625749;79068;10250;2
20150817;5;21.242202;81933;10013;2
20150817;6;22.847886;86916;9949;2
20150817;7;24.358306;93323;9905;2
20150817;8;26.684572;101191;10581;2
20150817;9;31.142392;109245;11945;2
20150817;10;36.08111;117666;13346;2
20150817;11;40.955298;125102;14583;2
20150817;12;43.749766;131185;15570;2
20150817;13;51.986117;136225;16293;2
20150817;14;64.912592;139426;16879;2
20150817;15;80.951518;141420;17279;2
20150817;16;96.541882;142091;17479;2
20150817;17;80.808112;141286;17561;2
20150817;18;47.071637;138034;17383;2
20150817;19;41.804861;132730;16935;2
20150817;20;42.237128;128645;16528;2
20150817;21;38.801569;124399;16339;2
20150817;22;30.263941;115085;15720;2
20150817;23;26.160674;104815;14602;2
20150818;0;23.220821;95327;13205;3
20150818;1;22.340573;89319;12295;3
20150818;2;21.113125;85162;11516;3
20150818;3;19.804229;82590;11230;3
20150818;4;19.82156;82256;10909;3
20150818;5;21.952724;85109;10994;3
20150818;6;22.836513;90521;11735;3
20150818;7;23.721783;96490;12613;3
20150818;8;25.123168;102817;13803;3
20150818;9;27.323365;108955;15210;3
20150818;10;31.288639;115084;16237;3
20150818;11;32.297869;120387;17072;3
20150818;12;34.40439;124744;17922;3
20150818;13;36.923941;128405;18572;3
20150818;14;39.239934;130930;19157;3
20150818;15;46.336748;132168;19528;3
20150818;16;45.07786;132659;19321;3
20150818;17;38.915188;131891;18968;3
20150818;18;34.740724;128804;18357;3
20150818;19;31.990604;123897;17467;3
20150818;20;32.484874;120497;16660;3
20150818;21;31.221059;116582;16346;3
20150818;22;25.558718;107934;15711;3
20150818;23;23.587234;98255;14445;3
20150819;0;21.959784;91104;12505;4
20150819;1;20.124098;85505;11663;4
20150819;2;18.599641;81804;10988;4
20150819;3;18.036444;79650;10606;4
20150819;4;18.132553;79526;10489;4
20150819;5;20.563776;82650;10579;4
20150819;6;21.617457;88240;11315;4
20150819;7;22.7179;94013;12044;4
20150819;8;23.934997;99672;12843;4
20150819;9;25.680371;105033;13705;4
20150819;10;29.482615;110469;14474;4
20150819;11;29.896596;115223;15030;4
20150819;12;32.874523;119087;15708;4
20150819;13;33.421693;122479;16260;4
20150819;14;35.704289;124750;16864;4
20150819;15;36.255137;125842;17257;4
20150819;16;37.317938;126378;17452;4
20150819;17;34.003589;125719;17513;4
20150819;18;31.757145;122803;17315;4
20150819;19;29.594768;118311;16702;4
20150819;20;29.836411;115307;16097;4
20150819;21;27.782093;112052;15894;4
20150819;22;23.922645;103952;15146;4
20150819;23;22.08086;94770;13862;4
20150820;0;17.97047;90248;12064;5
20150820;1;16.472452;84939;11241;5
20150820;2;13.931823;81463;10606;5
20150820;3;11.976279;79569;10300;5
20150820;4;12.202656;79553;10095;5
20150820;5;14.861731;82711;10168;5
20150820;6;18.209072;88193;10995;5
20150820;7;20.40987;93843;11702;5
20150820;8;22.825425;99073;12816;5
20150820;9;23.899967;103779;13527;5
20150820;10;28.591089;108236;13943;5
20150820;11;27.770475;111961;14303;5
20150820;12;28.903814;114789;14576;5
20150820;13;31.349185;117261;14724;5
20150820;14;31.470118;118804;14830;5
20150820;15;31.56396;119348;14733;5
20150820;16;29.99513;119494;14492;5
20150820;17;30.246944;118815;14177;5
20150820;18;28.379696;116197;13783;5
20150820;19;27.688569;112111;13216;5
20150820;20;27.977972;109604;12820;5
20150820;21;26.734138;106931;12798;5
20150820;22;22.934052;99559;12330;5
20150820;23;21.821176;91009;11378;5
20150821;0;15.147318;85070;10198;6
20150821;1;14.552365;79955;9551;6
20150821;2;12.325572;76606;9125;6
20150821;3;10.347915;74748;8758;6
20150821;4;10.620388;74755;8857;6
20150821;5;12.26971;77643;8928;6
20150821;6;15.924498;82685;9638;6
20150821;7;18.72304;87767;10302;6
20150821;8;21.046692;92831;11005;6
20150821;9;23.042315;97517;11521;6
20150821;10;27.206524;101949;11950;6
20150821;11;28.414492;105693;12105;6
20150821;12;29.39507;108744;12413;6
20150821;13;30.725498;111565;12861;6
20150821;14;34.541008;113855;13130;6
20150821;15;39.278632;115467;13382;6
20150821;16;41.244265;116412;13505;6
20150821;17;39.046498;115837;13540;6
20150821;18;29.752768;112653;13362;6
20150821;19;27.79084;108030;12915;6
20150821;20;25.499697;105045;12543;6
20150821;21;22.506729;102476;12551;6
20150821;22;18.696542;96016;12180;6
20150821;23;17.18922;88246;11252;6
20150822;0;20.266062;80866;9765;7
20150822;1;18.891455;75847;9072;7
20150822;2;15.10494;72361;8877;7
20150822;3;11.824805;70167;8588;7
20150822;4;9.792851;69129;8462;7
20150822;5;9.797659;69413;8574;7
20150822;6;10.000971;70252;9206;7
20150822;7;15.973586;73281;9899;7
20150822;8;20.217972;79450;10789;7
20150822;9;22.29944;85848;11511;7
20150822;10;23.294808;91629;12177;7
20150822;11;25.539124;96217;12758;7
20150822;12;26.994252;100032;13228;7
20150822;13;28.909022;102916;13595;7
20150822;14;29.945002;105359;13938;7
20150822;15;31.269022;107352;14247;7
20150822;16;34.73866;108826;14363;7
20150822;17;33.232613;109010;14353;7
20150822;18;30.127471;106974;14106;7
20150822;19;28.373141;103148;13627;7
20150822;20;27.899813;100715;13182;7
20150822;21;24.774306;98430;13096;7
20150822;22;22.214531;92559;12712;7
20150822;23;20.682172;85520;11829;7
20150823;0;17.734746;78017;10946;1
20150823;1;13.740226;73174;10140;1
20150823;2;12.554209;69872;9826;1
20150823;3;8.955502;67716;9403;1
20150823;4;4.22563;66566;9135;1
20150823;5;3.195692;66369;9045;1
20150823;6;2.034453;66469;9089;1
20150823;7;7.262989;68739;9191;1
20150823;8;17.521044;74734;9779;1
20150823;9;21.997911;81466;10810;1
20150823;10;24.032579;87627;11532;1
20150823;11;25.30349;93264;12190;1
20150823;12;27.010273;98224;12640;1
20150823;13;29.333024;102171;13005;1
20150823;14;31.928866;105255;13252;1
20150823;15;32.431402;107936;13445;1
20150823;16;38.940529;110203;13554;1
20150823;17;39.51141;111278;13547;1
20150823;18;33.133597;109894;13386;1
20150823;19;31.445173;106810;13012;1
20150823;20;32.481715;105044;12627;1
20150823;21;27.626821;102580;12647;1
20150823;22;24.060394;95849;12303;1
20150823;23;22.803121;88126;11584;1
20150824;0;21.213981;80279;10503;2
20150824;1;19.164479;75819;9811;2
20150824;2;17.191642;73185;9310;2
20150824;3;15.969281;71797;9129;2
20150824;4;16.614062;72235;8992;2
20150824;5;19.234179;75584;8959;2
20150824;6;21.715311;81334;9006;2
20150824;7;23.254237;87177;8838;2
20150824;8;24.344294;93099;9367;2
20150824;9;26.418702;98812;9803;2
20150824;10;29.032689;104642;10405;2
20150824;11;31.486587;109636;10970;2
20150824;12;31.788834;113754;11341;2
20150824;13;34.084852;117368;11616;2
20150824;14;39.229468;119728;11850;2
20150824;15;40.766248;121153;12016;2
20150824;16;41.96755;122000;12116;2
20150824;17;38.520774;121761;12158;2
20150824;18;31.919557;119189;12100;2
20150824;19;29.737767;115045;11871;2
20150824;20;31.205912;112701;11717;2
20150824;21;29.345342;109343;11873;2
20150824;22;24.195587;101134;11555;2
20150824;23;22.340594;92159;10893;2
20150825;0;13.39659;82196;9644;3
20150825;1;8.523839;77480;9128;3
20150825;2;-1.574589;74423;8740;3
20150825;3;-6.416095;72716;8509;3
20150825;4;-3.82157;72991;8421;3
20150825;5;-2.189219;76377;8567;3
20150825;6;9.338917;82153;9236;3
20150825;7;22.264659;87406;9938;3
20150825;8;23.116684;92014;10661;3
20150825;9;23.835869;96276;11296;3
20150825;10;25.042374;100390;11756;3
20150825;11;27.147584;103932;12206;3
20150825;12;28.263513;106902;12509;3
20150825;13;29.156978;109520;12745;3
20150825;14;29.458388;111502;13034;3
20150825;15;31.286155;112522;13154;3
20150825;16;32.831681;113098;13138;3
20150825;17;30.75503;112525;13038;3
20150825;18;28.219159;109817;12820;3
20150825;19;26.297062;106269;12346;3
20150825;20;28.34124;104877;12067;3
20150825;21;25.082131;102058;12101;3
20150825;22;22.365424;94700;11619;3
20150825;23;20.515341;86559;10682;3
20150826;0;18.864607;78485;9623;4
20150826;1;14.856651;73958;9023;4
20150826;2;12.258367;71121;8657;4
20150826;3;12.056203;69673;8423;4
20150826;4;12.410089;69999;8342;4
20150826;5;17.012174;73297;8516;4
20150826;6;18.511295;78811;9121;4
20150826;7;21.276477;84275;10017;4
20150826;8;22.562933;88941;10649;4
20150826;9;23.409117;93152;11173;4
20150826;10;25.685401;97100;11346;4
20150826;11;27.545975;100558;11682;4
20150826;12;28.822102;103291;11894;4
20150826;13;29.29537;105844;12057;4
20150826;14;32.220811;107689;12252;4
20150826;15;32.862061;108967;12318;4
20150826;16;35.620904;110065;12275;4
20150826;17;31.973738;109895;12200;4
20150826;18;28.64408;107654;11988;4
20150826;19;27.423121;104238;11706;4
20150826;20;28.034142;102364;11671;4
20150826;21;25.836067;100228;11741;4
20150826;22;22.254699;93137;11328;4
20150826;23;21.14105;84970;10504;4
20150827;0;18.696297;77233;9858;5
20150827;1;17.060922;72957;9098;5
20150827;2;12.655452;70306;8479;5
20150827;3;10.479677;69008;8280;5
20150827;4;12.200716;69449;8221;5
20150827;5;17.057333;72932;8405;5
20150827;6;19.833455;78751;9044;5
20150827;7;22.353224;84030;9895;5
20150827;8;23.546547;88652;10712;5
20150827;9;24.234551;92873;11127;5
20150827;10;26.618329;97028;11328;5
20150827;11;27.991577;100599;11499;5
20150827;12;30.354747;103537;11710;5
20150827;13;30.258687;106346;11863;5
20150827;14;31.821612;108375;12060;5
20150827;15;34.635717;109721;12090;5
20150827;16;38.060625;110736;12051;5
20150827;17;34.006218;110563;11940;5
20150827;18;29.960739;108230;11727;5
20150827;19;29.029342;105054;11394;5
20150827;20;29.622981;103433;11250;5
20150827;21;25.648713;100924;11367;5
20150827;22;22.441356;93698;11029;5
20150827;23;21.068986;85554;10199;5
20150828;0;18.543208;77278;9282;6
20150828;1;15.600844;72783;8821;6
20150828;2;11.21128;69975;8539;6
20150828;3;9.265909;68537;8317;6
20150828;4;10.749603;68867;8224;6
20150828;5;15.921685;71920;8371;6
20150828;6;18.844539;76995;8911;6
20150828;7;21.106213;82128;9762;6
20150828;8;22.519263;87230;10468;6
20150828;9;23.802296;91942;10933;6
20150828;10;25.797053;96556;11338;6
20150828;11;28.321689;100493;11626;6
20150828;12;28.128056;103792;11839;6
20150828;13;28.271622;106916;12005;6
20150828;14;34.223556;109398;12224;6
20150828;15;38.981858;111304;12283;6
20150828;16;41.509895;112670;12220;6
20150828;17;35.134024;112435;12141;6
20150828;18;27.712635;109565;11933;6
20150828;19;27.503124;105177;11758;6
20150828;20;27.369745;102602;11888;6
20150828;21;23.979304;100165;11835;6
20150828;22;22.184407;93807;11348;6
20150828;23;20.651077;86146;10555;6
20150829;0;21.349325;79270;9848;7
20150829;1;20.088243;74403;9225;7
20150829;2;15.95387;71193;8810;7
20150829;3;12.037055;69156;8562;7
20150829;4;10.5641;68308;8451;7
20150829;5;12.244193;68838;8576;7
20150829;6;12.871408;69881;9158;7
20150829;7;17.163881;73021;9895;7
20150829;8;21.695722;79446;10802;7
20150829;9;22.694158;86178;11390;7
20150829;10;24.507262;92440;11816;7
20150829;11;26.954522;97673;12214;7
20150829;12;28.294797;101954;12563;7
20150829;13;29.4845;105389;12802;7
20150829;14;29.374464;108244;13080;7
20150829;15;34.850454;110677;13209;7
20150829;16;39.018425;112630;13214;7
20150829;17;35.717763;113098;13166;7
20150829;18;29.452833;110907;12960;7
20150829;19;29.037219;106924;12583;7
20150829;20;29.073105;104570;12199;7
20150829;21;26.213287;102054;12137;7
20150829;22;23.024517;95988;11837;7
20150829;23;22.15698;88671;11048;7
20150830;0;19.825865;79825;10125;1
20150830;1;17.635838;75099;9366;1
20150830;2;13.991476;71869;9087;1
20150830;3;10.497582;69741;8668;1
20150830;4;8.277409;68629;8556;1
20150830;5;7.101001;68651;8504;1
20150830;6;6.740409;68970;8725;1
20150830;7;12.268565;71202;9163;1
20150830;8;20.507407;77310;9464;1
20150830;9;22.195963;84338;10001;1
20150830;10;24.575312;90880;10470;1
20150830;11;26.801341;97061;10833;1
20150830;12;27.486607;102476;11081;1
20150830;13;29.18388;106814;11231;1
20150830;14;30.94394;110224;11287;1
20150830;15;35.225918;113019;11285;1
20150830;16;40.891485;115474;11293;1
20150830;17;40.485158;116514;11306;1
20150830;18;32.206602;114875;11252;1
20150830;19;30.548298;111395;11087;1
20150830;20;33.146897;109803;10982;1
20150830;21;26.317687;106683;11155;1
20150830;22;24.193465;99676;10900;1
20150830;23;22.269116;91769;10326;1
20150831;0;21.167001;85319;9765;2
20150831;1;18.240692;80500;9120;2
20150831;2;16.561257;77502;8824;2
20150831;3;14.810723;75845;8536;2
20150831;4;16.440695;76233;8313;2
20150831;5;18.879294;79754;8253;2
20150831;6;21.92129;85970;8256;2
20150831;7;23.24297;92000;8193;2
20150831;8;24.5387;98551;8526;2
20150831;9;26.356923;105097;9115;2
20150831;10;28.610962;112094;9696;2
20150831;11;31.173308;118280;10253;2
20150831;12;35.653319;123629;10780;2
20150831;13;39.144118;128357;11220;2
20150831;14;40.517502;131558;11683;2
20150831;15;48.243644;133489;12123;2
20150831;16;53.826603;134680;12358;2
20150831;17;46.117119;134197;12534;2
20150831;18;39.594246;131056;12541;2
20150831;19;36.169102;126201;12340;2
20150831;20;35.895686;123611;12146;2
20150831;21;29.397716;118869;12255;2
20150831;22;25.094855;109493;11821;2
20150831;23;22.982487;99632;11063;2
20150901;0;21.666194;90228;9812;3
20150901;1;20.531988;84680;9329;3
20150901;2;18.456653;80938;8996;3
20150901;3;17.993857;78812;8778;3
20150901;4;18.07426;78758;8718;3
20150901;5;20.864886;82108;8904;3
20150901;6;14.743579;88411;9536;3
20150901;7;23.911338;94325;10471;3
20150901;8;24.619017;100733;11530;3
20150901;9;27.281775;107632;11984;3
20150901;10;31.229585;114872;12879;3
20150901;11;37.131574;121608;13605;3
20150901;12;46.136162;127498;14355;3
20150901;13;49.298233;132570;14988;3
20150901;14;56.485029;136109;15482;3
20150901;15;72.902744;138573;15876;3
20150901;16;85.102209;140079;16142;3
20150901;17;76.268901;139484;16206;3
20150901;18;52.422004;136057;15988;3
20150901;19;43.916099;130703;15531;3
20150901;20;42.774628;127433;15188;3
20150901;21;32.208182;122143;15134;3
20150901;22;28.091801;112242;14401;3
20150901;23;22.481371;102006;13165;3
20150902;0;20.529759;94224;12320;4
20150902;1;19.268062;88279;11327;4
20150902;2;16.675142;84129;10694;4
20150902;3;15.801473;81670;10321;4
20150902;4;16.134793;81392;10091;4
20150902;5;17.12451;84517;10307;4
20150902;6;18.642192;90546;10933;4
20150902;7;22.16814;96215;11868;4
20150902;8;25.424653;102839;12974;4
20150902;9;29.069073;110035;14031;4
20150902;10;34.729947;117689;15028;4
20150902;11;36.360618;124772;16027;4
20150902;12;40.115825;130888;16861;4
20150902;13;47.388633;136155;17528;4
20150902;14;52.870985;139667;18170;4
20150902;15;73.98027;141809;18622;4
20150902;16;99.972602;142840;18842;4
20150902;17;73.747999;141843;18873;4
20150902;18;47.248497;138147;18611;4
20150902;19;40.570996;132682;18012;4
20150902;20;54.971787;129746;17474;4
20150902;21;34.338439;124184;17196;4
20150902;22;30.086199;114238;16309;4
20150902;23;24.138614;104006;14946;4
20150903;0;21.717506;95391;13999;5
20150903;1;20.533535;89434;12855;5
20150903;2;18.710213;85349;11979;5
20150903;3;18.002456;82971;11463;5
20150903;4;17.961085;82663;11124;5
20150903;5;19.501165;85848;11133;5
20150903;6;21.645731;92157;11722;5
20150903;7;23.383033;98038;12600;5
20150903;8;26.335016;104709;13697;5
20150903;9;28.581993;111710;14803;5
20150903;10;32.996965;119082;15543;5
20150903;11;38.716676;125887;16572;5
20150903;12;39.070257;131665;17454;5
20150903;13;43.683247;136787;18236;5
20150903;14;51.95434;140269;18936;5
20150903;15;65.306119;142192;19399;5
20150903;16;75.755796;143100;19547;5
20150903;17;62.080102;141895;19413;5
20150903;18;45.763433;137805;19049;5
20150903;19;38.587281;132174;18393;5
20150903;20;39.058924;129109;17919;5
20150903;21;35.305733;123489;17630;5
20150903;22;28.202736;113543;16761;5
20150903;23;24.122517;103426;15336;5
20150904;0;22.042217;95608;13784;6
20150904;1;21.119271;89632;12787;6
20150904;2;19.318567;85545;11953;6
20150904;3;18.397833;83064;11426;6
20150904;4;18.272277;82687;11288;6
20150904;5;19.245342;85636;11351;6
20150904;6;21.282982;91517;11925;6
20150904;7;22.66558;96737;12786;6
20150904;8;25.780705;102716;13904;6
20150904;9;28.750595;109035;14954;6
20150904;10;32.823729;115548;16051;6
20150904;11;35.550257;121336;17147;6
20150904;12;37.944979;126130;18060;6
20150904;13;41.083768;130197;18722;6
20150904;14;46.182707;132721;19388;6
20150904;15;49.163425;133453;19775;6
20150904;16;50.753507;133054;20007;6
20150904;17;39.321353;130740;19951;6
20150904;18;34.760553;126048;19542;6
20150904;19;35.821132;120383;18725;6
20150904;20;33.514575;117473;18214;6
20150904;21;28.550418;112510;17838;6
20150904;22;24.518934;104580;16791;6
20150904;23;22.808406;95875;15265;6
20150905;0;22.06161;89011;13441;7
20150905;1;20.881225;83479;12506;7
20150905;2;19.439228;79589;11783;7
20150905;3;16.925629;76990;10907;7
20150905;4;16.561778;75624;10643;7
20150905;5;16.970146;75972;10816;7
20150905;6;18.301918;77471;11243;7
20150905;7;20.05581;80115;12024;7
20150905;8;22.863099;86281;12896;7
20150905;9;24.356467;93199;13725;7
20150905;10;26.089452;99811;14501;7
20150905;11;27.469187;105349;15575;7
20150905;12;30.872664;109912;16277;7
20150905;13;33.450978;113382;16879;7
20150905;14;35.95305;116059;17433;7
20150905;15;40.821952;117859;17780;7
20150905;16;43.182799;118913;17789;7
20150905;17;37.51696;118237;17550;7
20150905;18;31.959496;115461;17015;7
20150905;19;30.870501;111318;16208;7
20150905;20;29.133135;109608;15682;7
20150905;21;26.79261;105572;15254;7
20150905;22;23.414293;98673;14529;7
20150905;23;22.326173;91203;13411;7
20150906;0;20.656241;84256;12322;1
20150906;1;17.377753;79239;11416;1
20150906;2;15.91097;75492;10853;1
20150906;3;11.572673;72958;10406;1
20150906;4;10.886781;71573;10192;1
20150906;5;9.675586;71534;10083;1
20150906;6;10.0693;72025;10131;1
20150906;7;10.191464;73714;10350;1
20150906;8;19.172177;79374;11039;1
20150906;9;22.383782;86304;12072;1
20150906;10;24.860417;92969;13136;1
20150906;11;26.565;99053;13399;1
20150906;12;28.490556;104526;14195;1
20150906;13;33.523564;109007;14949;1
20150906;14;36.08984;112563;15515;1
20150906;15;40.240794;115488;15988;1
20150906;16;43.974439;117967;16170;1
20150906;17;42.350814;118789;16244;1
20150906;18;35.622803;117011;16066;1
20150906;19;30.650638;113738;15731;1
20150906;20;29.662709;112737;15466;1
20150906;21;26.421891;108608;15300;1
20150906;22;23.369966;101002;14751;1
20150906;23;22.318007;93045;13850;1
20150907;0;19.024703;85591;12050;2
20150907;1;17.573886;80321;10988;2
20150907;2;14.946278;77035;10550;2
20150907;3;12.239518;74952;10116;2
20150907;4;9.793433;74634;9863;2
20150907;5;10.053752;76249;9569;2
20150907;6;10.969922;79112;9571;2
20150907;7;14.002315;82225;9572;2
20150907;8;20.760927;88402;10131;2
20150907;9;23.908606;95564;11259;2
20150907;10;25.684812;102985;12525;2
20150907;11;28.124446;109383;13789;2
20150907;12;32.266071;114883;14900;2
20150907;13;33.893339;119345;15738;2
20150907;14;35.790209;122684;16407;2
20150907;15;42.496566;125117;16924;2
20150907;16;48.20928;126746;17262;2
20150907;17;42.738485;126905;17385;2
20150907;18;34.980588;124430;17271;2
20150907;19;35.15052;120831;16830;2
20150907;20;34.720587;119510;16475;2
20150907;21;26.953969;114688;16275;2
20150907;22;24.999068;105737;15534;2
20150907;23;22.740561;96581;14422;2
20150908;0;21.521097;92165;12907;3
20150908;1;19.95927;86507;12138;3
20150908;2;19.237735;82637;11445;3
20150908;3;17.837292;80325;10992;3
20150908;4;17.927216;80231;10530;3
20150908;5;20.615639;83590;10580;3
20150908;6;23.225161;90368;10678;3
20150908;7;23.403506;95821;10788;3
20150908;8;25.244739;101705;10870;3
20150908;9;27.192127;108220;11459;3
20150908;10;31.84307;115434;12654;3
20150908;11;33.799504;122123;14160;3
20150908;12;38.05777;128075;14758;3
20150908;13;42.15328;133154;15452;3
20150908;14;52.199661;136689;16145;3
20150908;15;62.27916;138717;16632;3
20150908;16;80.77481;139890;16841;3
20150908;17;74.083005;139282;16806;3
20150908;18;48.522665;135610;16505;3
20150908;19;37.805479;130599;15942;3
20150908;20;35.776392;127882;15572;3
20150908;21;33.400205;121901;15460;3
20150908;22;28.836907;111788;14665;3
20150908;23;23.918759;101665;13582;3
20150909;0;22.793632;92452;12859;4
20150909;1;22.133387;86800;12027;4
20150909;2;21.157013;82873;11381;4
20150909;3;20.522497;80609;11066;4
20150909;4;20.675068;80495;10827;4
20150909;5;21.87197;83796;11056;4
20150909;6;22.70342;90316;11867;4
20150909;7;22.925909;95526;13243;4
20150909;8;24.575789;100805;14069;4
20150909;9;26.886151;106352;14650;4
20150909;10;29.58277;112311;15363;4
20150909;11;31.362404;117763;16133;4
20150909;12;32.520604;122321;16549;4
20150909;13;36.502774;126223;16892;4
20150909;14;41.997754;128652;17110;4
20150909;15;50.002107;129672;17242;4
20150909;16;54.536711;129924;17249;4
20150909;17;41.467397;128578;17200;4
20150909;18;29.690684;124809;16968;4
20150909;19;27.044646;120163;16464;4
20150909;20;27.828452;118324;16214;4
20150909;21;24.978848;113334;16126;4
20150909;22;22.629999;104327;15506;4
20150909;23;20.198335;95108;14562;4
20150910;0;21.856768;88260;11790;5
20150910;1;20.574249;83234;10889;5
20150910;2;19.984643;79961;10374;5
20150910;3;19.603578;78159;9994;5
20150910;4;19.833228;78202;9897;5
20150910;5;21.174483;81596;9988;5
20150910;6;22.642973;87859;10682;5
20150910;7;23.099966;92414;11847;5
20150910;8;24.746376;96525;12449;5
20150910;9;26.541432;100468;12527;5
20150910;10;29.444815;104463;12773;5
20150910;11;31.116876;107758;13109;5
20150910;12;31.986803;110416;13413;5
20150910;13;35.081338;112723;13627;5
20150910;14;36.206263;113979;13878;5
20150910;15;35.443574;114021;13952;5
20150910;16;34.616663;113752;13950;5
20150910;17;32.303408;112703;13765;5
20150910;18;28.866472;109985;13375;5
20150910;19;27.933227;106846;12812;5
20150910;20;28.781198;105805;12572;5
20150910;21;24.515708;102140;12481;5
20150910;22;22.454549;94695;11902;5
20150910;23;20.393805;86630;10938;5
20150911;0;19.668991;78833;10222;6
20150911;1;18.181742;74423;9421;6
20150911;2;17.212975;71628;8947;6
20150911;3;16.079209;70165;8717;6
20150911;4;17.346073;70441;8564;6
20150911;5;19.85708;73715;8767;6
20150911;6;22.669987;79464;9288;6
20150911;7;23.200116;84106;10346;6
20150911;8;24.070652;88307;11136;6
20150911;9;25.312906;92296;11823;6
20150911;10;26.642549;96387;12149;6
20150911;11;27.355518;99645;12311;6
20150911;12;27.627576;102366;12498;6
20150911;13;29.674746;104820;12627;6
20150911;14;28.568042;106552;12794;6
20150911;15;32.879697;107631;12862;6
20150911;16;33.26419;108167;12881;6
20150911;17;30.192414;107309;12819;6
20150911;18;25.353752;104240;12669;6
20150911;19;24.614676;100518;12325;6
20150911;20;26.792288;99093;12233;6
