,Date,Hour,Price,load,placeholder2,Day
21973,20150705,14,12.35,34243.0,133.0,7
21974,20150705,15,12.07,34086.0,121.0,7
21975,20150705,16,11.8,34060.0,96.0,7
21976,20150705,17,12.19,34282.0,98.0,7
21977,20150705,18,12.68,34606.0,120.0,7
21978,20150705,19,13.26,34759.0,161.0,7
21979,20150705,20,13.47,34765.0,218.0,7
21980,20150705,21,13.06,34455.0,293.0,7
21981,20150705,22,12.24,34221.0,342.0,7
21982,20150705,23,12.0,33964.0,319.0,7
21983,20150705,0,10.86,32730.0,335.0,7
21984,20150706,1,10.77,31072.0,629.0,1
21985,20150706,2,9.41,30103.0,886.0,1
21986,20150706,3,8.64,29579.0,1188.0,1
21987,20150706,4,7.19,29308.0,1601.0,1
21988,20150706,5,6.1,29513.0,2113.0,1
21989,20150706,6,8.74,31238.0,2462.0,1
21990,20150706,7,11.12,34593.0,2692.0,1
21991,20150706,8,12.44,37941.0,2990.0,1
21992,20150706,9,13.49,39987.0,3190.0,1
21993,20150706,10,13.85,40688.0,3312.0,1
21994,20150706,11,13.93,41122.0,3491.0,1
21995,20150706,12,13.58,41202.0,3635.0,1
21996,20150706,13,13.01,40979.0,3662.0,1
21997,20150706,14,12.5,40841.0,3661.0,1
21998,20150706,15,11.94,40588.0,3685.0,1
21999,20150706,16,11.44,40081.0,3710.0,1
22000,20150706,17,10.67,39597.0,3700.0,1
22001,20150706,18,10.97,39367.0,3578.0,1
22002,20150706,19,11.13,38866.0,3375.0,1
22003,20150706,20,11.18,38190.0,3146.0,1
22004,20150706,21,11.0,37303.0,2832.0,1
22005,20150706,22,11.1,36711.0,2493.0,1
22006,20150706,23,10.92,36013.0,2217.0,1
22007,20150706,0,9.55,34449.0,2086.0,1
22008,20150707,1,5.75,32534.0,1839.0,2
22009,20150707,2,5.93,31384.0,1732.0,2
22010,20150707,3,5.16,30798.0,1582.0,2
22011,20150707,4,5.1,30452.0,1421.0,2
22012,20150707,5,4.77,30484.0,1274.0,2
22013,20150707,6,7.78,31953.0,1210.0,2
22014,20150707,7,10.29,34954.0,1234.0,2
22015,20150707,8,12.21,38291.0,1278.0,2
22016,20150707,9,12.58,39493.0,1278.0,2
22017,20150707,10,12.99,40267.0,1228.0,2
22018,20150707,11,13.75,40796.0,1196.0,2
22019,20150707,12,13.8,40855.0,1155.0,2
22020,20150707,13,13.45,40694.0,1061.0,2
22021,20150707,14,12.85,40604.0,993.0,2
22022,20150707,15,12.56,40353.0,925.0,2
22023,20150707,16,12.39,39835.0,837.0,2
22024,20150707,17,12.47,39385.0,765.0,2
22025,20150707,18,12.79,39112.0,642.0,2
22026,20150707,19,12.91,38779.0,590.0,2
22027,20150707,20,12.88,38193.0,634.0,2
22028,20150707,21,12.28,37276.0,691.0,2
22029,20150707,22,12.01,36683.0,782.0,2
22030,20150707,23,11.57,36067.0,950.0,2
22031,20150707,0,10.67,34596.0,1137.0,2
22032,20150708,1,8.12,32908.0,1184.0,3
22033,20150708,2,6.88,31913.0,1510.0,3
22034,20150708,3,6.11,31354.0,1773.0,3
22035,20150708,4,5.28,30990.0,1909.0,3
22036,20150708,5,4.93,30993.0,2125.0,3
22037,20150708,6,6.85,32228.0,2359.0,3
22038,20150708,7,8.81,34899.0,2571.0,3
22039,20150708,8,10.13,38023.0,2827.0,3
22040,20150708,9,11.38,40049.0,3055.0,3
22041,20150708,10,11.63,40656.0,3201.0,3
22042,20150708,11,11.84,40942.0,3285.0,3
22043,20150708,12,11.49,40973.0,3345.0,3
22044,20150708,13,10.98,40884.0,3372.0,3
22045,20150708,14,10.72,40727.0,3337.0,3
22046,20150708,15,10.32,40522.0,3274.0,3
22047,20150708,16,9.81,39972.0,3239.0,3
22048,20150708,17,9.52,39514.0,3189.0,3
22049,20150708,18,9.36,39268.0,3100.0,3
22050,20150708,19,9.5,38921.0,3028.0,3
22051,20150708,20,8.97,38313.0,3079.0,3
22052,20150708,21,8.2,37445.0,3258.0,3
22053,20150708,22,7.86,36886.0,3449.0,3
22054,20150708,23,7.76,36285.0,3591.0,3
22055,20150708,0,5.49,34899.0,3659.0,3
22056,20150709,1,4.35,32944.0,3712.0,4
22057,20150709,2,3.96,31843.0,3757.0,4
22058,20150709,3,3.58,31286.0,3778.0,4
22059,20150709,4,3.31,31033.0,3780.0,4
22060,20150709,5,3.3,31049.0,3756.0,4
22061,20150709,6,4.0,32287.0,3753.0,4
22062,20150709,7,5.43,34986.0,3788.0,4
22063,20150709,8,7.18,37985.0,3827.0,4
22064,20150709,9,7.76,39378.0,3829.0,4
22065,20150709,10,8.39,40315.0,3770.0,4
22066,20150709,11,8.6,40958.0,3733.0,4
22067,20150709,12,8.58,41154.0,3774.0,4
22068,20150709,13,8.39,41064.0,3851.0,4
22069,20150709,14,8.15,40844.0,3925.0,4
22070,20150709,15,7.91,40501.0,3965.0,4
22071,20150709,16,7.17,39950.0,4003.0,4
22072,20150709,17,7.03,39471.0,4039.0,4
22073,20150709,18,7.19,39255.0,4112.0,4
22074,20150709,19,7.02,38889.0,4196.0,4
22075,20150709,20,6.57,38290.0,4229.0,4
22076,20150709,21,6.07,37425.0,4223.0,4
22077,20150709,22,5.71,36893.0,4205.0,4
22078,20150709,23,5.46,36209.0,4174.0,4
22079,20150709,0,4.5,34894.0,4142.0,4
22080,20150710,1,3.86,32898.0,4164.0,5
22081,20150710,2,3.54,31847.0,4130.0,5
22082,20150710,3,3.27,31305.0,4086.0,5
22083,20150710,4,3.06,30961.0,4050.0,5
22084,20150710,5,3.06,30916.0,4018.0,5
22085,20150710,6,3.71,32111.0,3974.0,5
22086,20150710,7,5.0,34810.0,3936.0,5
22087,20150710,8,6.54,37837.0,3925.0,5
22088,20150710,9,7.47,39540.0,3936.0,5
22089,20150710,10,7.97,40336.0,3942.0,5
22090,20150710,11,8.12,41272.0,3912.0,5
22091,20150710,12,8.0,41030.0,3856.0,5
22092,20150710,13,7.66,40393.0,3775.0,5
22093,20150710,14,7.43,39871.0,3646.0,5
22094,20150710,15,7.1,39322.0,3503.0,5
22095,20150710,16,6.74,38626.0,3370.0,5
22096,20150710,17,6.97,38170.0,3218.0,5
22097,20150710,18,7.21,37931.0,3006.0,5
22098,20150710,19,6.95,37634.0,2722.0,5
22099,20150710,20,7.0,36930.0,2397.0,5
22100,20150710,21,7.24,35894.0,2017.0,5
22101,20150710,22,7.37,35225.0,1617.0,5
22102,20150710,23,8.08,34834.0,1291.0,5
22103,20150710,0,7.9,33822.0,1075.0,5
22104,20150711,1,7.4,32579.0,918.0,6
22105,20150711,2,6.98,31473.0,795.0,6
22106,20150711,3,6.76,30751.0,692.0,6
22107,20150711,4,6.57,30214.0,633.0,6
22108,20150711,5,6.18,29814.0,576.0,6
22109,20150711,6,6.48,29913.0,492.0,6
22110,20150711,7,6.77,30635.0,397.0,6
22111,20150711,8,8.12,31887.0,333.0,6
22112,20150711,9,8.95,33206.0,290.0,6
22113,20150711,10,10.18,34909.0,239.0,6
22114,20150711,11,11.32,36033.0,187.0,6
22115,20150711,12,11.75,36237.0,167.0,6
22116,20150711,13,11.42,35991.0,166.0,6
22117,20150711,14,10.29,35590.0,177.0,6
22118,20150711,15,9.42,35273.0,181.0,6
22119,20150711,16,9.24,35024.0,181.0,6
22120,20150711,17,9.24,35005.0,190.0,6
22121,20150711,18,10.38,35192.0,183.0,6
22122,20150711,19,10.78,35184.0,165.0,6
22123,20150711,20,11.03,34704.0,152.0,6
22124,20150711,21,10.48,34054.0,150.0,6
22125,20150711,22,9.6,33703.0,142.0,6
22126,20150711,23,9.47,33506.0,149.0,6
22127,20150711,0,8.69,32695.0,176.0,6
22128,20150712,1,8.21,31320.0,237.0,7
22129,20150712,2,7.5,30484.0,248.0,7
22130,20150712,3,6.64,29926.0,266.0,7
22131,20150712,4,6.18,29351.0,270.0,7
22132,20150712,5,5.71,28941.0,267.0,7
22133,20150712,6,5.71,28887.0,254.0,7
22134,20150712,7,6.15,29344.0,241.0,7
22135,20150712,8,7.03,30361.0,251.0,7
22136,20150712,9,8.08,31735.0,250.0,7
22137,20150712,10,8.84,32831.0,239.0,7
22138,20150712,11,9.55,33881.0,269.0,7
22139,20150712,12,10.19,34337.0,312.0,7
22140,20150712,13,9.53,34290.0,338.0,7
22141,20150712,14,9.11,34062.0,400.0,7
22142,20150712,15,8.9,33904.0,484.0,7
22143,20150712,16,8.83,33807.0,539.0,7
22144,20150712,17,8.94,33953.0,573.0,7
22145,20150712,18,9.41,34266.0,591.0,7
22146,20150712,19,9.86,34460.0,581.0,7
22147,20150712,20,10.16,34381.0,573.0,7
22148,20150712,21,9.93,34095.0,566.0,7
22149,20150712,22,9.77,33924.0,571.0,7
22150,20150712,23,9.43,33674.0,590.0,7
22151,20150712,0,8.67,32576.0,613.0,7
22152,20150713,1,8.41,30957.0,467.0,1
22153,20150713,2,7.82,29947.0,454.0,1
22154,20150713,3,7.4,29428.0,447.0,1
22155,20150713,4,7.11,29163.0,433.0,1
22156,20150713,5,7.02,29241.0,426.0,1
22157,20150713,6,8.25,30492.0,432.0,1
22158,20150713,7,10.87,33243.0,446.0,1
22159,20150713,8,12.4,36373.0,468.0,1
22160,20150713,9,13.89,38316.0,498.0,1
22161,20150713,10,15.08,39165.0,554.0,1
22162,20150713,11,15.38,39963.0,619.0,1
22163,20150713,12,15.31,39866.0,678.0,1
22164,20150713,13,14.7,39450.0,729.0,1
22165,20150713,14,14.27,39250.0,786.0,1
22166,20150713,15,13.86,38952.0,846.0,1
22167,20150713,16,13.33,38567.0,930.0,1
22168,20150713,17,12.43,38161.0,1022.0,1
22169,20150713,18,12.26,37928.0,1070.0,1
22170,20150713,19,12.22,37599.0,1032.0,1
22171,20150713,20,11.97,37055.0,966.0,1
22172,20150713,21,11.21,36228.0,885.0,1
22173,20150713,22,11.2,35690.0,789.0,1
22174,20150713,23,10.7,35037.0,746.0,1
22175,20150713,0,9.22,33606.0,775.0,1
22176,20150714,1,8.79,31437.0,446.0,2
22177,20150714,2,8.2,30522.0,491.0,2
22178,20150714,3,7.7,29977.0,510.0,2
22179,20150714,4,7.39,29658.0,518.0,2
22180,20150714,5,7.75,29629.0,538.0,2
22181,20150714,6,8.79,30862.0,558.0,2
22182,20150714,7,12.28,33460.0,588.0,2
22183,20150714,8,13.81,36512.0,637.0,2
22184,20150714,9,14.83,38053.0,703.0,2
22185,20150714,10,15.25,38971.0,771.0,2
22186,20150714,11,15.56,39437.0,830.0,2
22187,20150714,12,15.42,39335.0,876.0,2
22188,20150714,13,15.33,39165.0,910.0,2
22189,20150714,14,14.93,39025.0,958.0,2
22190,20150714,15,14.55,38730.0,1020.0,2
22191,20150714,16,13.66,38318.0,1122.0,2
22192,20150714,17,13.53,37993.0,1224.0,2
22193,20150714,18,13.33,37720.0,1267.0,2
22194,20150714,19,13.06,37313.0,1275.0,2
22195,20150714,20,12.89,36732.0,1293.0,2
22196,20150714,21,12.06,35950.0,1341.0,2
22197,20150714,22,11.57,35434.0,1389.0,2
22198,20150714,23,11.01,34916.0,1443.0,2
22199,20150714,0,9.18,33589.0,1535.0,2
22200,20150715,1,7.81,31285.0,1558.0,3
22201,20150715,2,6.19,30308.0,1640.0,3
22202,20150715,3,5.75,29794.0,1709.0,3
22203,20150715,4,5.43,29450.0,1775.0,3
22204,20150715,5,5.3,29446.0,1832.0,3
22205,20150715,6,5.97,30446.0,1861.0,3
22206,20150715,7,8.67,32817.0,1908.0,3
22207,20150715,8,11.12,35842.0,2029.0,3
22208,20150715,9,12.23,37507.0,2153.0,3
22209,20150715,10,12.84,38308.0,2219.0,3
22210,20150715,11,12.72,38709.0,2272.0,3
22211,20150715,12,12.74,38750.0,2301.0,3
22212,20150715,13,12.39,38611.0,2305.0,3
22213,20150715,14,11.91,38340.0,2294.0,3
22214,20150715,15,11.46,38085.0,2285.0,3
22215,20150715,16,11.08,37622.0,2275.0,3
22216,20150715,17,11.41,37202.0,2241.0,3
22217,20150715,18,11.81,36991.0,2165.0,3
22218,20150715,19,12.26,36621.0,2053.0,3
22219,20150715,20,11.88,36092.0,1911.0,3
22220,20150715,21,11.77,35295.0,1711.0,3
22221,20150715,22,11.58,34767.0,1508.0,3
22222,20150715,23,11.1,34261.0,1351.0,3
22223,20150715,0,10.04,32978.0,1247.0,3
22224,20150716,1,9.67,31275.0,1000.0,4
22225,20150716,2,8.7,30251.0,952.0,4
22226,20150716,3,8.18,29725.0,928.0,4
22227,20150716,4,7.89,29437.0,920.0,4
22228,20150716,5,7.37,29390.0,910.0,4
22229,20150716,6,8.57,30428.0,896.0,4
22230,20150716,7,10.82,32854.0,896.0,4
22231,20150716,8,12.91,35713.0,933.0,4
22232,20150716,9,14.23,37300.0,965.0,4
22233,20150716,10,15.14,38273.0,950.0,4
22234,20150716,11,15.36,38772.0,916.0,4
22235,20150716,12,15.32,38939.0,882.0,4
22236,20150716,13,15.29,38800.0,849.0,4
22237,20150716,14,14.93,38597.0,830.0,4
22238,20150716,15,14.45,38329.0,827.0,4
22239,20150716,16,14.1,37846.0,826.0,4
22240,20150716,17,14.01,37436.0,816.0,4
22241,20150716,18,14.24,37205.0,757.0,4
22242,20150716,19,14.2,36843.0,649.0,4
22243,20150716,20,13.4,36291.0,523.0,4
22244,20150716,21,12.46,35466.0,417.0,4
22245,20150716,22,11.64,34962.0,351.0,4
22246,20150716,23,12.34,34406.0,321.0,4
22247,20150716,0,10.76,33154.0,292.0,4
22248,20150717,1,9.27,31556.0,417.0,5
22249,20150717,2,8.31,30594.0,359.0,5
22250,20150717,3,7.08,30119.0,289.0,5
22251,20150717,4,6.44,29799.0,219.0,5
22252,20150717,5,6.04,29762.0,176.0,5
22253,20150717,6,8.28,30799.0,160.0,5
22254,20150717,7,10.6,33183.0,179.0,5
22255,20150717,8,12.47,35949.0,270.0,5
22256,20150717,9,13.31,37675.0,379.0,5
22257,20150717,10,13.89,38520.0,475.0,5
22258,20150717,11,13.98,39009.0,634.0,5
22259,20150717,12,13.54,38976.0,871.0,5
22260,20150717,13,12.62,38587.0,1149.0,5
22261,20150717,14,11.99,38105.0,1432.0,5
22262,20150717,15,11.59,37644.0,1574.0,5
22263,20150717,16,10.82,37014.0,1612.0,5
22264,20150717,17,10.95,36591.0,1648.0,5
22265,20150717,18,10.93,36428.0,1594.0,5
22266,20150717,19,10.73,36085.0,1567.0,5
22267,20150717,20,10.09,35419.0,1710.0,5
22268,20150717,21,9.68,34451.0,1756.0,5
22269,20150717,22,9.01,33904.0,1808.0,5
22270,20150717,23,8.91,33591.0,1979.0,5
22271,20150717,0,8.41,32565.0,2000.0,5
22272,20150718,1,7.6,30842.0,1854.0,6
22273,20150718,2,7.05,29856.0,1742.0,6
22274,20150718,3,6.64,29237.0,1627.0,6
22275,20150718,4,6.2,28790.0,1436.0,6
22276,20150718,5,5.29,28411.0,1265.0,6
22277,20150718,6,5.82,28456.0,1205.0,6
22278,20150718,7,6.67,29056.0,1307.0,6
22279,20150718,8,7.25,30593.0,1463.0,6
22280,20150718,9,8.1,32154.0,1638.0,6
22281,20150718,10,8.36,33473.0,1867.0,6
22282,20150718,11,8.37,34443.0,2110.0,6
22283,20150718,12,7.95,34639.0,2421.0,6
22284,20150718,13,7.08,34421.0,2689.0,6
22285,20150718,14,6.58,34050.0,2863.0,6
22286,20150718,15,5.85,33777.0,3008.0,6
22287,20150718,16,5.62,33579.0,3104.0,6
22288,20150718,17,5.67,33638.0,3161.0,6
22289,20150718,18,6.24,33881.0,3134.0,6
22290,20150718,19,6.87,33926.0,2964.0,6
22291,20150718,20,6.96,33534.0,2719.0,6
22292,20150718,21,7.18,32992.0,2449.0,6
22293,20150718,22,7.47,32700.0,2189.0,6
22294,20150718,23,8.12,32589.0,2015.0,6
22295,20150718,0,7.85,31765.0,1925.0,6
22296,20150719,1,7.4,30443.0,1888.0,7
22297,20150719,2,6.64,29629.0,1825.0,7
22298,20150719,3,6.09,29121.0,1725.0,7
22299,20150719,4,5.41,28625.0,1538.0,7
22300,20150719,5,4.99,28248.0,1331.0,7
22301,20150719,6,5.6,28192.0,1115.0,7
22302,20150719,7,7.01,28612.0,907.0,7
22303,20150719,8,7.81,29476.0,744.0,7
22304,20150719,9,8.96,30801.0,676.0,7
22305,20150719,10,9.79,32028.0,677.0,7
22306,20150719,11,10.68,32948.0,637.0,7
22307,20150719,12,10.81,33339.0,556.0,7
22308,20150719,13,10.4,33316.0,480.0,7
22309,20150719,14,10.23,33159.0,424.0,7
22310,20150719,15,10.16,33060.0,381.0,7
22311,20150719,16,10.76,33032.0,327.0,7
22312,20150719,17,11.04,33228.0,280.0,7
22313,20150719,18,11.05,33519.0,241.0,7
22314,20150719,19,11.62,33671.0,217.0,7
22315,20150719,20,11.53,33594.0,220.0,7
22316,20150719,21,11.39,33370.0,233.0,7
22317,20150719,22,11.24,33256.0,277.0,7
22318,20150719,23,11.05,32973.0,386.0,7
22319,20150719,0,9.87,31866.0,548.0,7
22320,20150720,1,9.19,30440.0,857.0,1
22321,20150720,2,8.48,29517.0,883.0,1
22322,20150720,3,8.05,29036.0,924.0,1
22323,20150720,4,7.55,28800.0,925.0,1
22324,20150720,5,7.27,28853.0,958.0,1
22325,20150720,6,8.42,29919.0,976.0,1
22326,20150720,7,9.59,32412.0,993.0,1
22327,20150720,8,10.66,35259.0,1021.0,1
22328,20150720,9,11.94,37164.0,1025.0,1
22329,20150720,10,11.93,38015.0,1038.0,1
22330,20150720,11,12.0,38483.0,1086.0,1
22331,20150720,12,11.93,38611.0,1134.0,1
22332,20150720,13,11.61,38392.0,1159.0,1
22333,20150720,14,11.3,38201.0,1197.0,1
22334,20150720,15,10.98,37885.0,1213.0,1
22335,20150720,16,10.78,37472.0,1170.0,1
22336,20150720,17,10.85,37080.0,1100.0,1
22337,20150720,18,11.55,36789.0,983.0,1
22338,20150720,19,11.98,36400.0,836.0,1
22339,20150720,20,12.03,35858.0,712.0,1
22340,20150720,21,12.0,35060.0,556.0,1
22341,20150720,22,11.75,34611.0,406.0,1
22342,20150720,23,11.53,34074.0,336.0,1
22343,20150720,0,10.66,32688.0,350.0,1
22344,20150721,1,9.54,30955.0,338.0,2
22345,20150721,2,8.74,29959.0,515.0,2
22346,20150721,3,8.01,29416.0,735.0,2
22347,20150721,4,7.34,29134.0,1027.0,2
22348,20150721,5,6.37,29125.0,1429.0,2
22349,20150721,6,7.48,30132.0,1737.0,2
22350,20150721,7,8.98,32389.0,1924.0,2
22351,20150721,8,9.51,35075.0,2218.0,2
22352,20150721,9,9.85,37071.0,2292.0,2
22353,20150721,10,10.33,38072.0,2241.0,2
22354,20150721,11,10.38,38652.0,2473.0,2
22355,20150721,12,10.19,38687.0,2674.0,2
22356,20150721,13,9.94,38514.0,2734.0,2
22357,20150721,14,9.75,38285.0,2690.0,2
22358,20150721,15,9.53,37981.0,2609.0,2
22359,20150721,16,9.15,37595.0,2553.0,2
22360,20150721,17,9.3,37203.0,2468.0,2
22361,20150721,18,9.65,36916.0,2310.0,2
22362,20150721,19,9.94,36563.0,2048.0,2
22363,20150721,20,9.97,36004.0,1787.0,2
22364,20150721,21,9.96,35232.0,1557.0,2
22365,20150721,22,9.97,34697.0,1360.0,2
22366,20150721,23,10.0,34186.0,1265.0,2
22367,20150721,0,9.62,32822.0,1218.0,2
22368,20150722,1,8.87,31234.0,950.0,3
22369,20150722,2,8.3,30207.0,900.0,3
22370,20150722,3,7.88,29678.0,874.0,3
22371,20150722,4,7.58,29331.0,849.0,3
22372,20150722,5,7.18,29300.0,801.0,3
22373,20150722,6,8.12,30209.0,750.0,3
22374,20150722,7,9.78,32318.0,688.0,3
22375,20150722,8,10.44,34998.0,639.0,3
22376,20150722,9,10.95,37189.0,609.0,3
22377,20150722,10,11.58,37888.0,574.0,3
22378,20150722,11,11.93,38263.0,546.0,3
22379,20150722,12,11.67,38272.0,551.0,3
22380,20150722,13,11.24,38098.0,581.0,3
22381,20150722,14,10.96,37797.0,626.0,3
22382,20150722,15,10.8,37530.0,663.0,3
22383,20150722,16,10.72,37072.0,667.0,3
22384,20150722,17,10.75,36640.0,663.0,3
22385,20150722,18,11.12,36342.0,640.0,3
22386,20150722,19,11.44,36010.0,599.0,3
22387,20150722,20,11.6,35507.0,560.0,3
22388,20150722,21,11.27,34769.0,552.0,3
22389,20150722,22,11.19,34389.0,588.0,3
22390,20150722,23,11.15,33929.0,650.0,3
22391,20150722,0,10.34,32595.0,756.0,3
22392,20150723,1,8.96,31085.0,1441.0,4
22393,20150723,2,8.38,30055.0,1774.0,4
22394,20150723,3,7.76,29512.0,1861.0,4
22395,20150723,4,7.2,29255.0,1772.0,4
22396,20150723,5,7.04,29220.0,1668.0,4
22397,20150723,6,8.37,30131.0,1580.0,4
22398,20150723,7,9.54,32315.0,1552.0,4
22399,20150723,8,9.94,34889.0,1609.0,4
22400,20150723,9,10.57,36633.0,1705.0,4
22401,20150723,10,10.76,37507.0,1744.0,4
22402,20150723,11,10.98,38035.0,1761.0,4
22403,20150723,12,10.89,38101.0,1775.0,4
22404,20150723,13,10.71,37940.0,1816.0,4
22405,20150723,14,10.38,37671.0,1844.0,4
22406,20150723,15,10.16,37297.0,1814.0,4
22407,20150723,16,9.97,36837.0,1804.0,4
22408,20150723,17,9.98,36409.0,1751.0,4
22409,20150723,18,10.1,36192.0,1662.0,4
22410,20150723,19,10.37,35914.0,1539.0,4
22411,20150723,20,10.46,35417.0,1401.0,4
22412,20150723,21,10.22,34694.0,1233.0,4
22413,20150723,22,10.48,34327.0,1036.0,4
22414,20150723,23,10.5,33805.0,913.0,4
22415,20150723,0,9.79,32502.0,836.0,4
22416,20150724,1,9.19,31104.0,682.0,5
22417,20150724,2,8.69,30076.0,640.0,5
22418,20150724,3,8.27,29558.0,597.0,5
22419,20150724,4,8.07,29249.0,571.0,5
22420,20150724,5,7.99,29194.0,514.0,5
22421,20150724,6,8.91,30149.0,464.0,5
22422,20150724,7,9.92,32351.0,433.0,5
22423,20150724,8,10.52,35000.0,418.0,5
22424,20150724,9,11.43,36744.0,413.0,5
22425,20150724,10,11.9,37668.0,419.0,5
22426,20150724,11,12.38,38182.0,437.0,5
22427,20150724,12,11.9,38148.0,446.0,5
22428,20150724,13,11.73,37730.0,416.0,5
22429,20150724,14,11.24,37262.0,374.0,5
22430,20150724,15,10.97,36786.0,317.0,5
22431,20150724,16,10.67,36199.0,250.0,5
22432,20150724,17,10.62,35804.0,202.0,5
22433,20150724,18,10.68,35629.0,161.0,5
22434,20150724,19,10.85,35391.0,143.0,5
22435,20150724,20,10.68,34797.0,166.0,5
22436,20150724,21,10.37,33877.0,189.0,5
22437,20150724,22,10.1,33438.0,223.0,5
22438,20150724,23,10.01,33127.0,300.0,5
22439,20150724,0,9.54,32024.0,421.0,5
22440,20150725,1,8.2,30803.0,769.0,6
22441,20150725,2,7.48,29800.0,988.0,6
22442,20150725,3,6.34,29213.0,1205.0,6
22443,20150725,4,5.63,28807.0,1464.0,6
22444,20150725,5,4.91,28441.0,1734.0,6
22445,20150725,6,4.66,28530.0,2037.0,6
22446,20150725,7,4.52,29101.0,2385.0,6
22447,20150725,8,5.8,30107.0,2713.0,6
22448,20150725,9,7.14,31697.0,2882.0,6
22449,20150725,10,7.66,33208.0,2927.0,6
22450,20150725,11,7.91,34166.0,2943.0,6
22451,20150725,12,7.9,34403.0,2776.0,6
22452,20150725,13,7.69,34239.0,2548.0,6
22453,20150725,14,7.42,33899.0,2386.0,6
22454,20150725,15,7.09,33630.0,2226.0,6
22455,20150725,16,6.45,33492.0,2051.0,6
22456,20150725,17,7.79,33559.0,1938.0,6
22457,20150725,18,8.17,33895.0,1886.0,6
22458,20150725,19,8.53,33904.0,1912.0,6
22459,20150725,20,8.26,33515.0,1977.0,6
22460,20150725,21,7.9,32912.0,2075.0,6
22461,20150725,22,7.91,32772.0,2206.0,6
22462,20150725,23,7.77,32539.0,2422.0,6
22463,20150725,0,6.84,31646.0,2636.0,6
22464,20150726,1,3.76,30529.0,2439.0,7
22465,20150726,2,2.78,29684.0,2671.0,7
22466,20150726,3,2.07,29170.0,3073.0,7
22467,20150726,4,1.52,28772.0,3373.0,7
22468,20150726,5,1.18,28387.0,3585.0,7
22469,20150726,6,1.15,28255.0,3647.0,7
22470,20150726,7,1.39,28660.0,3682.0,7
22471,20150726,8,1.93,29538.0,3703.0,7
22472,20150726,9,2.58,30850.0,3741.0,7
22473,20150726,10,2.71,32460.0,3817.0,7
22474,20150726,11,2.86,33407.0,3893.0,7
22475,20150726,12,2.92,33770.0,3934.0,7
22476,20150726,13,2.77,33827.0,3938.0,7
22477,20150726,14,2.32,33655.0,3911.0,7
22478,20150726,15,2.11,33545.0,3856.0,7
22479,20150726,16,2.96,33416.0,3724.0,7
22480,20150726,17,3.99,33608.0,3491.0,7
22481,20150726,18,5.02,33829.0,3140.0,7
22482,20150726,19,6.84,33948.0,2705.0,7
22483,20150726,20,7.75,33852.0,2217.0,7
22484,20150726,21,7.9,33549.0,1744.0,7
22485,20150726,22,8.38,33462.0,1371.0,7
22486,20150726,23,8.49,33157.0,1156.0,7
22487,20150726,0,7.84,31994.0,1031.0,7
22488,20150727,1,7.64,30680.0,835.0,1
22489,20150727,2,7.07,29704.0,778.0,1
22490,20150727,3,6.74,29162.0,709.0,1
22491,20150727,4,6.66,28932.0,632.0,1
22492,20150727,5,6.81,28981.0,637.0,1
22493,20150727,6,7.97,29953.0,692.0,1
22494,20150727,7,9.06,32368.0,768.0,1
22495,20150727,8,9.95,35220.0,858.0,1
22496,20150727,9,10.86,37113.0,950.0,1
22497,20150727,10,11.43,38237.0,1037.0,1
22498,20150727,11,11.87,38767.0,1188.0,1
22499,20150727,12,11.88,38933.0,1294.0,1
22500,20150727,13,11.45,38744.0,1318.0,1
22501,20150727,14,11.17,38505.0,1353.0,1
22502,20150727,15,10.89,38200.0,1325.0,1
22503,20150727,16,10.48,37833.0,1214.0,1
22504,20150727,17,10.31,37478.0,1098.0,1
22505,20150727,18,10.47,37239.0,1006.0,1
22506,20150727,19,10.57,36874.0,972.0,1
22507,20150727,20,10.15,36399.0,959.0,1
22508,20150727,21,9.88,35640.0,945.0,1
22509,20150727,22,9.9,35266.0,948.0,1
22510,20150727,23,9.64,34613.0,984.0,1
22511,20150727,0,8.89,33060.0,990.0,1
22512,20150728,1,8.57,31450.0,862.0,2
22513,20150728,2,7.8,30461.0,871.0,2
22514,20150728,3,7.52,29942.0,858.0,2
22515,20150728,4,7.18,29678.0,835.0,2
22516,20150728,5,7.16,29655.0,800.0,2
22517,20150728,6,8.07,30588.0,780.0,2
22518,20150728,7,9.19,32952.0,815.0,2
22519,20150728,8,9.89,35608.0,880.0,2
22520,20150728,9,11.23,37450.0,856.0,2
22521,20150728,10,12.57,38826.0,798.0,2
22522,20150728,11,12.94,39330.0,806.0,2
22523,20150728,12,12.76,39323.0,853.0,2
22524,20150728,13,12.49,39167.0,921.0,2
22525,20150728,14,11.33,38930.0,1004.0,2
22526,20150728,15,10.77,38671.0,1075.0,2
22527,20150728,16,10.09,38150.0,1152.0,2
22528,20150728,17,9.94,37613.0,1254.0,2
22529,20150728,18,9.96,37318.0,1306.0,2
22530,20150728,19,9.94,37048.0,1284.0,2
22531,20150728,20,9.87,36494.0,1260.0,2
22532,20150728,21,9.66,35730.0,1237.0,2
22533,20150728,22,9.64,35344.0,1239.0,2
22534,20150728,23,9.59,34787.0,1277.0,2
22535,20150728,0,8.97,33276.0,1344.0,2
22536,20150729,1,7.53,31462.0,1241.0,3
22537,20150729,2,6.19,30385.0,1349.0,3
22538,20150729,3,5.09,29866.0,1399.0,3
22539,20150729,4,4.9,29566.0,1403.0,3
22540,20150729,5,4.86,29513.0,1414.0,3
22541,20150729,6,5.62,30394.0,1463.0,3
